Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 64x64 (Rect), Inter 32x32, Inter 32x32 (Rect), Inter 16x16, Inter 16x16 (Rect), Inter 8x8, Inter 8x8 (Rect), Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
160, I-SLICE,    0, 34.00,     190944, 0,4.63,32.841, 38.392, 38.705, 34.268,39,  -, -, 0.00%,  0.00%,  0.00%, 0.87%,  0.54%,  1.83%, 3.31%,  1.20%,  9.84%, 8.60%,  3.69%, 33.83%,36.29%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 134999.59, 18581.91, 11560.40, 826809.79 , 16, 235, 140.13, 71, 166, 127.32, 79, 182, 127.64, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 82.14%, 0.00%,0.00%, 17.86%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 1.7, 0.0, 156.9, 0.0, 477.5, 0.0, 1067.6, 3.578, 55
161, P-SLICE,    5, 37.00,      26416, 0,4.06,31.698, 38.074, 38.432, 33.337,34, 0 , -, 0.00%,  0.00%,  0.00%, 0.06%,  0.00%,  0.19%, 0.00%,  0.00%,  0.19%, 0.26%,  0.13%,  2.01%, 0.00%,  0.19%,  0.06%,  7.12%,  7.44%, 13.59%,  8.35%, 15.53%, 12.04%,  0.00%,  0.97%,  2.98%,  4.66%,  0.32%,  3.56%,  8.61%, 11.72%, 173288.80, 18746.31, 12131.91, 241388.64 , 16, 235, 139.83, 68, 165, 127.20, 85, 179, 127.66, 0.00%, 55.56%,0.00%, 11.11%, 22.22%, 5.56%, 5.56%, 0.00%, 0.00%, 1.22%, 21.28%,0.00%, 27.05%, 15.50%, 9.57%, 8.36%, 8.97%, 8.05%, 0.58%, 34.36%,0.00%, 28.79%, 11.52%, 3.93%, 7.77%, 5.09%, 7.97%, 5.17%, 35.34%,0.00%, 16.76%, 16.76%, 2.72%, 7.19%, 4.40%, 11.66%,0.00%, 65.8, 50.2, 40.5, 18.5, 101.4, 0.0, 1028.2, 3.067, 54
162, B-SLICE,    3, 38.00,       9008, 0,4.21,31.994, 38.364, 38.678, 33.626,36, 0 ,5 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.74%,  0.87%, 12.52%, 13.01%,  4.09%,  5.08%,  6.44%, 13.01%,  0.00%,  4.09%,  3.72%,  6.07%,  1.12%, 15.74%,  6.82%,  6.69%, 158558.51, 17561.16, 13082.77, 167152.39 , 16, 235, 140.14, 64, 166, 127.35, 81, 179, 127.72, 0.00%, 40.91%,0.00%, 27.27%, 0.00%, 4.55%, 18.18%, 0.00%, 9.09%, 0.00%, 40.40%,0.00%, 32.83%, 0.25%, 3.54%, 11.62%, 3.28%, 8.08%, 0.00%, 53.46%,0.00%, 17.61%, 3.14%, 2.83%, 8.49%, 4.40%, 10.06%, 0.00%, 39.62%,0.00%, 13.08%, 6.92%, 3.46%, 7.31%, 7.31%, 22.31%,0.00%, 0.0, 86.7, 26.9, 2.9, 86.8, 0.0, 1085.5, 3.696, 57
163, b-SLICE,    1, 39.00,       4872, 0,4.15,32.108, 38.380, 38.706, 33.717,38, 0 ,3 5 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.72%,  1.27%, 11.41%, 13.22%,  1.63%,  3.99%,  1.27%,  5.25%,  0.00%,  5.98%,  2.90%,  4.35%,  3.99%, 33.15%,  6.52%,  4.35%, 154057.21, 17473.85, 12837.25, 157494.42 , 16, 235, 140.15, 73, 167, 127.30, 80, 181, 127.63, 0.00%, 66.67%,0.00%, 12.12%, 0.00%, 10.61%, 7.58%, 3.03%, 0.00%, 0.00%, 56.54%,0.00%, 23.56%, 0.79%, 2.88%, 5.76%, 3.27%, 7.20%, 0.00%, 62.65%,0.00%, 9.64%, 1.20%, 2.41%, 6.02%, 7.83%, 10.24%, 0.00%, 57.14%,0.00%, 4.76%, 3.57%, 1.79%, 2.98%, 8.93%, 20.83%,0.00%, 0.0, 109.0, 27.1, 4.1, 74.6, 0.0, 1111.4, 3.296, 77
164, b-SLICE,    2, 39.00,       5624, 0,4.13,32.036, 38.300, 38.625, 33.643,37, 0 ,3 5 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.63%,  1.95%, 13.17%,  7.32%,  2.11%,  3.74%,  3.58%,  7.32%,  0.00%,  7.48%,  2.28%,  5.20%,  1.79%, 28.29%,  6.83%,  7.32%, 156534.09, 17799.13, 13461.36, 160699.61 , 16, 235, 140.01, 60, 169, 127.25, 74, 178, 127.61, 0.00%, 33.33%,0.00%, 30.30%, 0.00%, 9.09%, 9.09%, 3.03%, 15.15%, 0.00%, 58.51%,0.00%, 29.26%, 0.27%, 1.46%, 3.06%, 2.13%, 5.32%, 0.00%, 60.87%,0.00%, 11.96%, 2.17%, 2.17%, 5.43%, 4.35%, 13.04%, 0.00%, 53.47%,0.00%, 11.11%, 4.17%, 2.78%, 3.47%, 6.60%, 18.40%,0.00%, 0.0, 108.9, 27.2, 4.1, 78.6, 0.0, 1109.7, 3.681, 74
165, b-SLICE,    4, 39.00,       3944, 0,4.23,31.800, 38.319, 38.616, 33.467,35, 3 0 ,5 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.53%,  7.73%,  7.73%,  8.53%,  2.93%,  4.80%,  2.67%,  7.73%,  0.00%,  5.33%,  3.20%,  3.20%,  7.20%, 14.67%,  6.93%,  8.80%, 165112.98, 17777.76, 13880.64, 168378.07 , 16, 235, 140.07, 64, 166, 127.32, 85, 180, 127.73, 0.00%, 30.68%,0.00%, 36.36%, 0.00%, 2.27%, 20.45%, 1.70%, 8.52%, 0.00%, 45.18%,0.00%, 35.54%, 0.00%, 0.90%, 5.72%, 2.71%, 9.94%, 0.00%, 56.72%,0.00%, 16.42%, 0.00%, 2.99%, 11.94%, 3.73%, 8.21%, 0.00%, 53.57%,0.00%, 7.14%, 4.76%, 0.60%, 5.36%, 7.14%, 21.43%,0.00%, 0.0, 35.1, 27.2, 4.1, 74.6, 0.0, 1106.4, 3.726, 61
166, P-SLICE,    9, 37.00,      28704, 0,4.45,31.398, 38.096, 38.453, 33.117,30, 5 3 0 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.07%,  0.14%,  0.28%, 0.14%,  0.21%,  1.89%, 0.00%,  0.56%,  0.98%,  7.09%,  7.30%, 12.91%,  8.77%, 18.04%, 12.14%,  0.00%,  0.56%,  3.93%,  7.93%,  0.35%,  2.25%,  5.68%,  8.77%, 185370.78, 18715.22, 12699.51, 262029.71 , 16, 235, 139.77, 69, 166, 127.14, 74, 176, 127.77, 0.00%, 18.52%,0.00%, 22.22%, 7.41%, 16.67%, 9.26%, 18.52%, 7.41%, 0.00%, 14.55%,0.00%, 32.36%, 15.27%, 8.00%, 11.64%, 7.45%, 10.73%, 1.55%, 30.24%,0.00%, 25.17%, 15.45%, 4.86%, 7.95%, 4.64%, 10.15%, 4.57%, 34.00%,0.00%, 17.86%, 18.86%, 1.57%, 6.29%, 3.00%, 13.86%,0.00%, 0.2, 18.2, 51.8, 4.1, 158.3, 0.0, 1044.9, 3.474, 59
167, B-SLICE,    7, 38.00,       7136, 0,4.33,31.552, 38.180, 38.550, 33.255,32, 5 3 0 ,9 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  3.41%,  5.02%, 12.37%, 12.01%,  4.66%,  8.06%,  5.02%, 11.11%,  0.00%,  3.41%,  2.51%,  3.76%,  3.23%,  9.86%,  6.09%,  9.50%, 175054.07, 18208.72, 14366.38, 182230.78 , 16, 235, 139.97, 72, 167, 127.17, 81, 181, 127.72, 0.00%, 27.69%,0.00%, 29.23%, 0.00%, 6.15%, 26.15%, 0.77%, 10.00%, 0.00%, 30.83%,0.00%, 39.58%, 1.67%, 2.71%, 9.38%, 1.88%, 13.96%, 0.00%, 40.34%,0.00%, 18.49%, 3.36%, 7.14%, 10.50%, 6.30%, 13.87%, 0.00%, 45.12%,0.00%, 9.15%, 7.93%, 2.74%, 5.18%, 4.88%, 25.00%,0.00%, 0.0, 39.6, 29.9, 6.4, 88.9, 0.0, 1073.6, 3.585, 66
168, b-SLICE,    6, 39.00,       3720, 0,4.42,31.635, 38.212, 38.576, 33.324,33, 5 3 ,7 9 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.09%,  5.90%, 11.21%,  6.49%,  3.24%,  5.31%,  1.18%,  7.67%,  0.00%,  3.24%,  3.24%,  2.95%,  9.14%, 15.34%,  5.90%,  7.08%, 171529.81, 18086.70, 14419.40, 174213.22 , 16, 235, 139.93, 67, 167, 127.21, 82, 183, 127.70, 0.00%, 33.70%,0.00%, 44.57%, 0.00%, 1.63%, 9.24%, 3.26%, 7.61%, 0.00%, 41.18%,0.00%, 42.48%, 1.96%, 1.63%, 3.59%, 1.31%, 7.84%, 0.00%, 51.67%,0.00%, 18.33%, 0.00%, 2.50%, 5.83%, 3.33%, 18.33%, 0.00%, 53.12%,0.00%, 4.69%, 1.56%, 3.91%, 2.34%, 6.25%, 28.12%,0.00%, 0.0, 43.2, 22.5, 3.4, 78.6, 0.0, 1107.9, 3.941, 42
169, b-SLICE,    8, 39.00,       3912, 0,4.43,31.428, 38.127, 38.475, 33.146,31, 7 5 3 ,9 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.82%,  7.60%,  9.06%,  6.14%,  4.09%,  6.43%,  1.46%,  4.97%,  0.00%,  3.51%,  2.34%,  2.05%,  8.19%, 17.54%,  9.06%,  6.73%, 179833.97, 18477.41, 14901.34, 183471.43 , 17, 235, 139.74, 72, 166, 127.11, 80, 180, 127.72, 0.00%, 30.77%,0.00%, 40.66%, 0.00%, 3.30%, 14.29%, 1.65%, 9.34%, 0.00%, 46.75%,0.00%, 36.36%, 3.25%, 1.95%, 4.55%, 2.60%, 4.55%, 0.00%, 52.00%,0.00%, 18.67%, 0.00%, 1.33%, 6.67%, 4.67%, 16.67%, 0.00%, 57.69%,0.00%, 7.69%, 1.92%, 2.88%, 4.81%, 10.58%, 14.42%,0.00%, 0.0, 43.1, 23.2, 3.4, 77.8, 0.0, 1088.6, 3.896, 71
170, P-SLICE,   13, 37.00,      30864, 0,4.44,31.203, 38.088, 38.391, 32.962,26, 9 7 5 3 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.13%, 0.00%,  0.13%,  0.31%, 0.13%,  0.13%,  1.81%, 0.00%,  0.44%,  0.56%,  8.07%,  4.88%, 20.89%,  7.07%, 18.51%, 12.20%,  0.00%,  0.50%,  2.94%,  5.38%,  0.19%,  1.56%,  4.82%,  9.38%, 193443.25, 18929.16, 13465.95, 257958.71 , 16, 235, 139.59, 61, 166, 127.05, 79, 175, 127.86, 0.00%, 15.79%,0.00%, 26.32%, 10.53%, 23.68%, 13.16%, 2.63%, 7.89%, 0.74%, 12.13%,0.00%, 27.94%, 30.51%, 7.54%, 8.64%, 6.43%, 6.07%, 1.21%, 21.45%,0.00%, 29.24%, 28.55%, 2.16%, 4.93%, 5.28%, 7.18%, 4.34%, 31.05%,0.00%, 19.34%, 19.61%, 1.51%, 7.70%, 2.43%, 14.01%,0.00%, 0.1, 43.0, 63.5, 3.4, 189.6, 0.0, 1044.7, 3.585, 27
171, B-SLICE,   11, 38.00,       6952, 0,4.57,31.421, 38.128, 38.448, 33.138,28, 9 7 3 ,13 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  3.85%,  4.21%, 14.29%, 10.99%,  3.85%,  6.59%,  4.58%, 10.07%,  0.00%,  3.11%,  3.48%,  2.56%,  3.66%, 10.81%,  8.79%,  9.16%, 180550.85, 18528.81, 14800.07, 186611.73 , 16, 235, 139.63, 73, 168, 127.06, 78, 181, 127.78, 0.00%, 31.25%,0.00%, 32.81%, 0.00%, 9.38%, 15.62%, 1.56%, 9.38%, 0.00%, 31.15%,0.00%, 43.44%, 0.82%, 3.48%, 7.17%, 3.28%, 10.66%, 0.00%, 54.03%,0.00%, 15.32%, 1.61%, 4.84%, 5.65%, 5.24%, 13.31%, 0.00%, 44.44%,0.00%, 10.42%, 6.94%, 2.78%, 6.94%, 5.21%, 23.26%,0.00%, 0.0, 69.1, 36.0, 11.9, 95.9, 0.0, 1108.0, 3.163, 62
172, b-SLICE,   10, 39.00,       3752, 0,4.39,31.395, 38.226, 38.508, 33.138,29, 9 7 ,11 13 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.42%,  4.76%,  8.04%,  8.04%,  2.98%,  6.25%,  0.89%,  6.55%,  0.00%,  2.38%,  1.49%,  1.19%, 12.50%, 16.67%,  8.63%,  9.23%, 181226.99, 18193.81, 15063.90, 184753.92 , 17, 235, 139.79, 67, 167, 127.11, 82, 174, 127.79, 0.00%, 45.16%,0.00%, 37.63%, 0.00%, 2.15%, 5.38%, 1.61%, 8.06%, 0.00%, 43.54%,0.00%, 38.78%, 0.00%, 2.38%, 6.46%, 1.70%, 7.82%, 0.00%, 52.31%,0.00%, 13.85%, 1.54%, 2.31%, 5.38%, 2.31%, 22.31%, 0.00%, 58.33%,0.00%, 5.00%, 0.00%, 1.67%, 5.00%, 3.33%, 26.67%,0.00%, 0.0, 75.2, 24.6, 7.2, 65.9, 0.0, 1165.1, 3.133, 54
173, b-SLICE,   12, 39.00,       3904, 0,4.33,31.296, 38.223, 38.472, 33.059,27, 11 9 7 ,13 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.21%,  4.36%, 17.45%,  6.54%,  2.80%,  7.17%,  2.49%,  2.80%,  0.00%,  7.48%,  3.12%,  2.18%, 11.53%, 14.02%,  4.36%,  2.49%, 185534.68, 18272.07, 15186.26, 187514.70 , 16, 235, 139.65, 65, 168, 127.09, 75, 179, 127.85, 0.00%, 42.53%,0.00%, 40.23%, 1.15%, 2.30%, 5.75%, 2.30%, 5.75%, 0.00%, 39.20%,0.00%, 48.86%, 0.00%, 0.57%, 3.41%, 1.99%, 5.97%, 0.00%, 42.86%,0.00%, 16.07%, 0.00%, 2.68%, 6.25%, 4.46%, 27.68%, 0.00%, 46.88%,0.00%, 18.75%, 6.25%, 1.56%, 1.56%, 3.12%, 21.88%,0.00%, 0.0, 56.5, 27.3, 7.2, 83.9, 0.0, 1106.3, 3.674, 55
174, P-SLICE,   17, 37.00,      27312, 0,4.36,31.064, 38.140, 38.346, 32.859,22, 13 11 9 7 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.16%,  0.00%,  0.95%, 0.24%,  0.24%,  1.27%, 0.00%,  0.48%,  1.51%,  9.37%,  7.78%, 14.68%,  8.25%, 15.87%,  9.68%,  0.00%,  0.79%,  2.14%,  7.70%,  0.24%,  2.78%,  6.11%,  9.76%, 199302.30, 18895.27, 14119.56, 261023.56 , 16, 235, 139.28, 62, 168, 126.98, 79, 173, 127.91, 0.00%, 10.71%,0.00%, 14.29%, 7.14%, 12.50%, 16.07%, 17.86%, 21.43%, 0.00%, 15.46%,0.00%, 32.65%, 18.21%, 8.42%, 7.73%, 9.79%, 7.73%, 3.44%, 25.55%,0.00%, 21.13%, 24.32%, 3.81%, 6.51%, 5.16%, 10.07%, 3.90%, 39.01%,0.00%, 18.97%, 16.49%, 2.39%, 7.89%, 1.68%, 9.66%,0.00%, 0.1, 55.8, 60.0, 7.2, 175.3, 0.0, 1056.6, 3.519, 60
175, B-SLICE,   15, 38.00,       6776, 0,4.50,31.184, 38.267, 38.459, 32.978,24, 13 11 7 ,17 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  6.59%,  2.99%, 15.57%, 10.78%,  5.39%,  6.79%,  5.99%,  7.19%,  0.00%,  3.99%,  2.00%,  5.39%,  3.99%, 10.18%,  7.78%,  5.39%, 190623.24, 18205.06, 15505.19, 197103.66 , 16, 235, 139.41, 72, 166, 127.05, 81, 176, 127.91, 0.00%, 29.41%,0.00%, 48.53%, 0.00%, 3.68%, 11.03%, 2.94%, 4.41%, 0.00%, 30.47%,0.00%, 44.64%, 1.72%, 2.36%, 6.65%, 4.51%, 9.66%, 0.00%, 44.55%,0.00%, 21.82%, 2.73%, 2.73%, 7.27%, 4.09%, 16.82%, 0.00%, 45.00%,0.00%, 11.67%, 13.33%, 3.75%, 8.75%, 3.33%, 14.17%,0.00%, 0.0, 65.3, 31.2, 9.2, 95.1, 0.0, 1118.2, 3.667, 53
176, b-SLICE,   14, 39.00,       3056, 0,4.58,31.232, 38.156, 38.415, 32.995,25, 13 11 ,15 17 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.84%,  8.57%,  7.94%,  9.84%,  1.59%,  4.13%,  2.54%,  4.44%,  0.00%,  5.71%,  4.13%,  2.54%, 10.48%, 18.10%,  5.71%,  4.44%, 188080.87, 18535.18, 15717.58, 189189.26 , 16, 235, 139.38, 61, 168, 127.01, 77, 175, 127.85, 0.00%, 36.26%,0.00%, 30.77%, 3.30%, 3.30%, 18.68%, 1.10%, 6.59%, 0.00%, 46.58%,0.00%, 33.54%, 0.62%, 0.62%, 3.73%, 3.11%, 11.80%, 0.00%, 63.27%,0.00%, 10.20%, 0.00%, 1.02%, 1.02%, 3.06%, 21.43%, 0.00%, 50.00%,0.00%, 18.18%, 0.00%, 0.00%, 2.27%, 5.68%, 23.86%,0.00%, 0.0, 67.2, 24.6, 5.9, 77.4, 0.0, 1158.6, 3.726, 55
177, b-SLICE,   16, 39.00,       3688, 0,4.17,31.106, 38.236, 38.435, 32.913,23, 15 13 11 ,17 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.89%,  8.58%, 10.89%,  5.61%,  5.94%,  5.61%,  2.97%,  2.64%,  0.00%,  3.30%,  2.97%,  1.32%, 12.21%, 15.51%,  7.92%,  3.63%, 193694.32, 18320.80, 15727.50, 197486.88 , 16, 235, 139.43, 80, 166, 127.02, 78, 181, 127.92, 0.00%, 38.54%,0.00%, 34.37%, 0.00%, 1.04%, 12.50%, 2.60%, 10.94%, 0.00%, 41.61%,0.00%, 44.53%, 1.46%, 0.73%, 5.11%, 1.46%, 5.11%, 0.00%, 48.53%,0.00%, 20.59%, 5.88%, 0.74%, 5.15%, 1.47%, 17.65%, 0.00%, 46.88%,0.00%, 15.62%, 12.50%, 1.56%, 7.81%, 4.69%, 10.94%,0.00%, 0.0, 50.0, 25.2, 5.9, 80.3, 0.0, 1111.1, 3.615, 46
178, P-SLICE,   23, 37.00,      36464, 0,4.66,31.014, 38.170, 38.353, 32.826,16, 17 15 13 11 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.06%,  0.13%,  0.25%, 0.38%,  0.19%,  1.94%, 0.00%,  0.50%,  0.63%,  8.58%,  5.33%, 17.04%,  7.27%, 21.05%, 13.60%,  0.00%,  0.50%,  2.07%,  6.08%,  0.13%,  1.38%,  5.01%,  7.89%, 202681.59, 18786.59, 14175.07, 296931.16 , 16, 235, 139.07, 63, 168, 127.02, 80, 175, 127.95, 0.00%, 10.00%,0.00%, 20.00%, 20.00%, 17.50%, 12.50%, 12.50%, 7.50%, 0.00%, 10.64%,0.00%, 25.18%, 34.04%, 7.98%, 6.91%, 8.87%, 6.38%, 1.38%, 22.24%,0.00%, 24.21%, 29.33%, 2.76%, 5.12%, 5.22%, 9.74%, 4.90%, 27.33%,0.00%, 16.42%, 24.75%, 1.04%, 7.54%, 2.94%, 15.07%,0.00%, 0.1, 47.2, 66.1, 5.9, 213.5, 0.0, 1048.7, 3.600, 43
179, B-SLICE,   20, 38.00,       9512, 0,4.61,31.041, 38.187, 38.319, 32.844,19, 17 15 11 ,23 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  5.05%,  3.20%, 14.65%, 10.10%,  5.72%,  7.74%,  7.07%, 10.27%,  0.00%,  3.03%,  2.36%,  6.06%,  2.02%,  9.60%,  6.23%,  6.90%, 197452.47, 18667.90, 15877.61, 207246.81 , 16, 235, 139.18, 78, 167, 127.00, 77, 178, 127.94, 0.00%, 19.67%,0.00%, 49.18%, 0.00%, 3.28%, 11.48%, 8.20%, 8.20%, 0.00%, 29.76%,0.00%, 45.24%, 1.19%, 3.57%, 5.95%, 3.57%, 10.71%, 0.00%, 38.93%,0.00%, 22.14%, 3.82%, 3.44%, 8.78%, 7.63%, 15.27%, 0.00%, 42.78%,0.00%, 16.11%, 7.22%, 4.17%, 9.17%, 5.00%, 15.56%,0.00%, 0.0, 69.7, 38.9, 9.9, 114.2, 0.0, 1102.3, 3.556, 59
180, b-SLICE,   18, 39.00,       4328, 0,4.14,31.091, 38.255, 38.425, 32.904,21, 17 15 ,20 23 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.07%,  6.40%, 12.27%,  7.20%,  3.47%,  4.53%,  1.87%,  5.60%,  0.00%,  1.60%,  3.73%,  5.07%,  7.47%, 17.07%,  8.00%,  6.67%, 194254.59, 18300.87, 16100.27, 197584.44 , 16, 235, 139.35, 74, 165, 126.99, 77, 173, 127.93, 0.00%, 32.56%,0.00%, 39.53%, 0.00%, 8.14%, 6.98%, 4.65%, 8.14%, 0.00%, 40.46%,0.00%, 42.77%, 1.16%, 0.87%, 4.91%, 1.45%, 8.38%, 0.00%, 59.46%,0.00%, 14.86%, 2.70%, 3.38%, 4.73%, 2.03%, 12.84%, 0.00%, 61.11%,0.00%, 6.94%, 2.78%, 5.56%, 8.33%, 5.56%, 9.72%,0.00%, 0.0, 82.0, 30.9, 5.0, 87.5, 0.0, 1188.7, 3.296, 53
181, b-SLICE,   19, 39.00,       4312, 0,4.51,31.024, 38.257, 38.412, 32.851,20, 17 15 ,20 23 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.55%,  6.77%,  8.33%,  8.07%,  4.17%,  7.29%,  3.65%,  4.95%,  0.00%,  1.82%,  1.30%,  0.52%,  8.07%, 17.71%, 12.24%,  7.55%, 197499.45, 18324.81, 16026.81, 199677.91 , 16, 235, 139.33, 74, 166, 126.99, 78, 173, 127.94, 0.00%, 36.05%,0.00%, 33.72%, 0.00%, 5.81%, 9.30%, 2.91%, 12.21%, 0.00%, 44.64%,0.00%, 36.90%, 0.00%, 1.49%, 6.25%, 3.57%, 7.14%, 0.00%, 54.17%,0.00%, 16.67%, 0.00%, 3.65%, 6.77%, 3.12%, 15.62%, 0.00%, 48.44%,0.00%, 18.75%, 3.12%, 1.56%, 4.69%, 4.69%, 18.75%,0.00%, 0.0, 63.8, 31.0, 5.0, 73.7, 0.0, 1156.3, 3.511, 44
182, b-SLICE,   21, 39.00,       4136, 0,4.53,31.003, 38.274, 38.401, 32.837,18, 20 17 15 ,23 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.64%,  4.69%, 13.02%,  7.81%,  1.82%,  5.99%,  2.08%,  5.21%,  0.00%,  1.82%,  3.65%,  4.69%,  7.29%, 17.45%,  9.11%,  5.73%, 198341.16, 18309.02, 15824.54, 200394.69 , 16, 235, 139.26, 65, 166, 127.04, 78, 177, 127.98, 0.00%, 33.73%,0.00%, 44.58%, 0.00%, 5.42%, 6.63%, 1.81%, 7.83%, 0.00%, 40.22%,0.00%, 42.39%, 1.09%, 0.54%, 2.72%, 4.08%, 8.97%, 0.00%, 62.03%,0.00%, 8.86%, 0.00%, 1.90%, 5.70%, 5.06%, 16.46%, 0.00%, 58.82%,0.00%, 5.88%, 5.88%, 1.47%, 8.82%, 2.94%, 16.18%,0.00%, 0.0, 63.2, 31.1, 5.0, 86.2, 0.0, 1104.4, 3.422, 57
